FIELD,CALIB,ZP_U,ZP_F378,ZP_F395,ZP_F410,ZP_F430,ZP_G,ZP_F515,ZP_R,ZP_F660,ZP_I,ZP_F861,ZP_Z
SPLUS-s25s34,Calibration_iDR5_3_Main,20.8243,20.1712,20.2227,21.2043,21.3695,23.5082,21.5986,23.5404,21.0402,23.1168,21.5802,22.6875
SPLUS-s25s35,Calibration_XPSP_GAIA3,20.84147,20.19987,20.19887,21.08507,21.20507,23.53317,21.47987,23.60607,21.08887,23.36737,21.63957,22.79717
SPLUS-s25s35,Calibration_XPSP,20.84393,20.20193,20.20093,21.08713,21.20713,23.53523,21.48193,23.60813,21.09093,23.36943,21.64163,22.79923
SPLUS-s25s35,Calibration_iDR5_3_Main,20.8467,20.2051,20.2041,21.0903,21.2103,23.5384,21.4851,23.6113,21.0941,23.3726,21.6448,22.8024
SPLUS-s25s36,Calibration_XPSP_GAIA3,20.06817,19.43547,19.47427,20.43927,20.60687,22.88277,20.81137,22.78737,20.28627,22.56887,20.82487,21.99357
SPLUS-s25s36,Calibration_XPSP,20.06693,19.43693,19.47573,20.44073,20.60833,22.88423,20.81283,22.78883,20.28773,22.57033,20.82633,21.99503
SPLUS-s25s36,Calibration_iDR5_3_Main,20.0733,19.4406,19.4794,20.4444,20.612,22.8879,20.8165,22.7925,20.2914,22.574,20.83,21.9987
SPLUS-s25s37,Calibration_XPSP_GAIA3,20.10883,19.46543,19.48633,20.46833,20.62323,22.89863,20.82543,22.80453,20.30003,22.58323,20.83583,22.02773
SPLUS-s25s37,Calibration_XPSP,20.11237,19.46797,19.48887,20.47087,20.62577,22.90117,20.82797,22.80707,20.30257,22.58577,20.83837,22.03027
SPLUS-s25s37,Calibration_iDR5_3_Main,20.1153,19.4719,19.4928,20.4748,20.6297,22.9051,20.8319,22.811,20.3065,22.5897,20.8423,22.0342
SPLUS-s25s38,Calibration_XPSP_GAIA3,20.11757,19.48467,19.50937,20.47877,20.63327,22.90917,20.83847,22.82287,20.31897,22.60647,20.85257,22.05017
SPLUS-s25s38,Calibration_XPSP,20.11537,19.48637,19.51107,20.48047,20.63497,22.91087,20.84017,22.82457,20.32067,22.60817,20.85427,22.05187
SPLUS-s25s38,Calibration_iDR5_3_Main,20.1221,19.4892,19.5139,20.4833,20.6378,22.9137,20.843,22.8274,20.3235,22.611,20.8571,22.0547
SPLUS-s25s39,Calibration_XPSP_GAIA3,20.08747,19.44787,19.46447,20.45317,20.61087,22.87877,20.81187,22.79717,20.29547,22.56847,20.82217,21.98927
SPLUS-s25s39,Calibration_XPSP,20.079,19.4501,19.4667,20.4554,20.6131,22.881,20.8141,22.7994,20.2977,22.5707,20.8244,21.9915
SPLUS-s25s39,Calibration_iDR5_3_Main,20.0928,19.4532,19.4698,20.4585,20.6162,22.8841,20.8172,22.8025,20.3008,22.5738,20.8275,21.9946
SPLUS-s25s40,Calibration_XPSP_GAIA3,20.12547,19.48437,19.48917,20.42577,20.56577,22.90057,20.82077,22.80937,20.30717,22.57967,20.79857,21.99397
SPLUS-s25s40,Calibration_XPSP,20.1228,19.4874,19.4922,20.4288,20.5688,22.9036,20.8238,22.8124,20.3102,22.5827,20.8016,21.997
SPLUS-s25s40,Calibration_iDR5_3_Main,20.1302,19.4891,19.4939,20.4305,20.5705,22.9053,20.8255,22.8141,20.3119,22.5844,20.8033,21.9987
SPLUS-s25s41,Calibration_XPSP_GAIA3,19.6672,19.0617,19.0803,19.9439,20.0689,22.4482,20.4125,22.6189,20.0931,22.445,20.5633,21.9127
SPLUS-s25s41,Calibration_iDR5_3_Main,19.6728,19.0673,19.0859,19.9495,20.0745,22.4538,20.4181,22.6245,20.0987,22.4506,20.5689,21.9183
SPLUS-s25s42,Calibration_XPSP_GAIA3,19.704,19.0815,19.0828,19.9313,20.0389,22.4233,20.3851,22.5848,20.0891,22.4166,20.6968,21.8738
SPLUS-s25s42,Calibration_iDR5_3_Main,19.7093,19.0868,19.0881,19.9366,20.0442,22.4286,20.3904,22.5901,20.0944,22.4219,20.7021,21.8791
SPLUS-s25s43,Calibration_XPSP_GAIA3,20.1222,19.4906,19.508,20.4771,20.6313,22.9035,20.8313,22.8178,20.3117,22.5989,20.8428,22.0247
SPLUS-s25s43,Calibration_XPSP,20.12537,19.49237,19.50977,20.47887,20.63307,22.90527,20.83307,22.81957,20.31347,22.60067,20.84457,22.02647
SPLUS-s25s43,Calibration_iDR5_3_Main,20.1272,19.4956,19.513,20.4821,20.6363,22.9085,20.8363,22.8228,20.3167,22.6039,20.8478,22.0297
SPLUS-s25s44,Calibration_XPSP_GAIA3,20.9022,20.2545,20.2647,21.1654,21.2855,23.5737,21.5139,23.6081,21.0834,23.3501,21.625,22.7681
SPLUS-s25s44,Calibration_XPSP,20.90217,20.25617,20.26637,21.16707,21.28717,23.57537,21.51557,23.60977,21.08507,23.35177,21.62667,22.76977
SPLUS-s25s44,Calibration_iDR5_3_Main,20.9067,20.259,20.2692,21.1699,21.29,23.5782,21.5184,23.6126,21.0879,23.3546,21.6295,22.7726
SPLUS-s25s45,Calibration_XPSP_GAIA3,20.9191,20.2611,20.268,21.1645,21.2913,23.5783,21.5145,23.6213,21.0963,23.353,21.6426,22.7521
SPLUS-s25s45,Calibration_XPSP,20.91533,20.26283,20.26973,21.16623,21.29303,23.58003,21.51623,23.62303,21.09803,23.35473,21.64433,22.75383
SPLUS-s25s45,Calibration_iDR5_3_Main,20.9232,20.2652,20.2721,21.1686,21.2954,23.5824,21.5186,23.6254,21.1004,23.3571,21.6467,22.7562
SPLUS-s25s46,Calibration_XPSP_GAIA3,20.09647,19.46317,19.47977,20.45947,20.62207,22.89707,20.82927,22.80937,20.30737,22.57737,20.83917,21.99667
SPLUS-s25s46,Calibration_XPSP,20.095,19.464,19.4806,20.4603,20.6229,22.8979,20.8301,22.8102,20.3082,22.5782,20.84,21.9975
SPLUS-s25s46,Calibration_iDR5_3_Main,20.1008,19.4675,19.4841,20.4638,20.6264,22.9014,20.8336,22.8137,20.3117,22.5817,20.8435,22.001
SPLUS-s25s47,Calibration_iDR5_3_Main,20.1014,19.4648,19.4909,20.47,20.6322,22.9014,20.8269,22.8123,21.0544,22.5959,21.6313,22.8017
SPLUS-s25s48,Calibration_XPSP_GAIA3,20.86243,20.21513,20.22833,21.12573,21.24333,23.53523,21.47823,23.57993,21.06683,23.32213,21.61173,22.71693
SPLUS-s25s48,Calibration_XPSP,20.85607,20.21697,20.23017,21.12757,21.24517,23.53707,21.48007,23.58177,21.06867,23.32397,21.61357,22.71877
SPLUS-s25s48,Calibration_iDR5_3_Main,20.8674,20.2201,20.2333,21.1307,21.2483,23.5402,21.4832,23.5849,21.0718,23.3271,21.6167,22.7219
SPLUS-s25s49,Calibration_XPSP_GAIA3,20.94303,20.00913,20.35193,21.24673,21.38603,23.68043,21.61333,23.67663,21.14983,23.42243,21.69213,22.87203
SPLUS-s25s49,Calibration_XPSP,20.94987,20.01007,20.35287,21.24767,21.38697,23.68137,21.61427,23.67757,21.15077,23.42337,21.69307,22.87297
SPLUS-s25s49,Calibration_iDR5_3_Main,20.9465,20.0126,20.3554,21.2502,21.3895,23.6839,21.6168,23.6801,21.1533,23.4259,21.6956,22.8755
SPLUS-s25s50,Calibration_XPSP_GAIA3,20.7438,19.8457,20.1044,20.3694,20.6141,23.6606,21.6034,23.6682,21.1383,23.3926,21.6461,22.8307
SPLUS-s25s50,Calibration_XPSP,20.7423,19.8474,20.1061,20.3711,20.6158,23.6623,21.6051,23.6699,21.14,23.3943,21.6478,22.8324
SPLUS-s25s50,Calibration_iDR5_3_Main,20.7511,19.853,20.1117,20.3767,20.6214,23.6679,21.6107,23.6755,21.1456,23.3999,21.6534,22.838
SPLUS-s25s51,Calibration_XPSP_GAIA3,20.92897,20.28247,20.32757,21.22187,21.36747,23.66437,21.60227,23.66197,21.13467,23.39417,21.67217,22.81947
SPLUS-s25s51,Calibration_XPSP,20.9241,20.2839,20.329,21.2233,21.3689,23.6658,21.6037,23.6634,21.1361,23.3956,21.6736,22.8209
SPLUS-s25s51,Calibration_iDR5_3_Main,20.936,20.2895,20.3346,21.2289,21.3745,23.6714,21.6093,23.669,21.1417,23.4012,21.6792,22.8265
SPLUS-s25s52,Calibration_XPSP_GAIA3,20.7256,20.1303,20.1876,21.0826,21.2325,23.5601,21.4994,23.5964,21.0735,23.3504,21.617,22.7909
SPLUS-s25s52,Calibration_XPSP,20.72367,20.13107,20.18837,21.08337,21.23327,23.56087,21.50017,23.59717,21.07427,23.35117,21.61777,22.79167
SPLUS-s25s52,Calibration_iDR5_3_Main,20.7339,20.1386,20.1959,21.0909,21.2408,23.5684,21.5077,23.6047,21.0818,23.3587,21.6253,22.7992
SPLUS-s25s53,Calibration_XPSP_GAIA3,19.8572,19.2321,19.2227,20.0555,20.177,22.5274,20.4609,22.6784,20.1349,22.4831,20.6519,21.9339
SPLUS-s25s53,Calibration_iDR5_3_Main,19.8638,19.2387,19.2293,20.0621,20.1836,22.534,20.4675,22.685,20.1415,22.4897,20.6585,21.9405
SPLUS-s25s54,Calibration_XPSP_GAIA3,19.6462,19.0406,19.0707,19.9272,20.0514,22.432,20.3979,22.612,20.1235,22.4514,20.7287,21.932
SPLUS-s25s54,Calibration_iDR5_3_Main,19.6503,19.0447,19.0748,19.9313,20.0555,22.4361,20.402,22.6161,20.1276,22.4555,20.7328,21.9361
SPLUS-s25s55,Calibration_XPSP_GAIA3,19.72723,19.12503,19.14563,20.01413,20.13283,22.49513,20.45853,22.65543,20.16103,22.47273,20.75743,21.92343
SPLUS-s25s55,Calibration_iDR5_3_Main,19.7315,19.1293,19.1499,20.0184,20.1371,22.4994,20.4628,22.6597,20.1653,22.477,20.7617,21.9277
SPLUS-s25s56,Calibration_XPSP_GAIA3,19.65433,19.05793,19.07223,19.93933,20.05483,22.42363,20.38643,22.60813,20.11213,22.43433,20.72653,21.88183
SPLUS-s25s56,Calibration_iDR5_3_Main,19.6575,19.0611,19.0754,19.9425,20.058,22.4268,20.3896,22.6113,20.1153,22.4375,20.7297,21.885
SPLUS-s25s57,Calibration_XPSP_GAIA3,19.61553,19.00973,19.03253,19.88453,19.99573,22.37883,20.34713,22.59473,20.10453,22.43873,20.72843,21.90943
SPLUS-s25s57,Calibration_iDR5_3_Main,19.6181,19.0123,19.0351,19.8871,19.9983,22.3814,20.3497,22.5973,20.1071,22.4413,20.731,21.912
SPLUS-s25s58,Calibration_XPSP_GAIA3,19.67627,19.02727,19.03507,19.89997,20.01887,22.40547,20.37757,22.58337,20.08087,22.41577,20.70247,21.87457
SPLUS-s25s58,Calibration_iDR5_3_Main,19.6797,19.0307,19.0385,19.9034,20.0223,22.4089,20.381,22.5868,20.0843,22.4192,20.7059,21.878
SPLUS-s25s59,Calibration_XPSP_GAIA3,19.42197,18.90587,18.98537,19.87607,20.01117,22.41717,20.36477,22.59567,20.11727,22.41937,20.72857,21.85597
SPLUS-s25s59,Calibration_iDR5_3_Main,19.4257,18.9096,18.9891,19.8798,20.0149,22.4209,20.3685,22.5994,20.121,22.4231,20.7323,21.8597
SPLUS-s25s60,Calibration_XPSP_GAIA3,19.83933,19.19273,19.19523,20.04433,20.15863,22.51423,20.47643,22.66743,20.16493,22.47723,20.75853,21.90863
SPLUS-s25s60,Calibration_iDR5_3_Main,19.841,19.1944,19.1969,20.046,20.1603,22.5159,20.4781,22.6691,20.1666,22.4789,20.7602,21.9103
SPLUS-s25s61,Calibration_XPSP_GAIA3,19.7903,19.1634,19.1574,20.0354,20.1501,22.511,20.4724,22.6701,20.1672,22.4751,20.7593,21.9116
SPLUS-s25s61,Calibration_iDR5_3_Main,19.7913,19.1644,19.1584,20.0364,20.1511,22.512,20.4734,22.6711,20.1682,22.4761,20.7603,21.9126
SPLUS-s25s62,Calibration_XPSP_GAIA3,19.84763,19.20093,19.18623,20.04323,20.14733,22.51043,20.47453,22.68243,20.17793,22.49413,20.76453,21.94753
SPLUS-s25s62,Calibration_iDR5_3_Main,19.8477,19.201,19.1863,20.0433,20.1474,22.5105,20.4746,22.6825,20.178,22.4942,20.7646,21.9476
SPLUS-s25s63,Calibration_XPSP_GAIA3,19.82883,19.17713,19.17323,20.04533,20.15863,22.52413,20.48693,22.66773,20.16703,22.47553,20.75683,21.91673
SPLUS-s25s63,Calibration_iDR5_3_Main,19.83,19.1783,19.1744,20.0465,20.1598,22.5253,20.4881,22.6689,20.1682,22.4767,20.758,21.9179
SPLUS-s25s64,Calibration_XPSP_GAIA3,19.75047,19.08977,19.07887,19.94927,20.05377,22.42627,20.39037,22.59627,20.09787,22.42697,20.71237,21.88767
SPLUS-s25s64,Calibration_iDR5_3_Main,19.7528,19.0921,19.0812,19.9516,20.0561,22.4286,20.3927,22.5986,20.1002,22.4293,20.7147,21.89
SPLUS-s25s65,Calibration_XPSP_GAIA3,19.77407,19.12297,19.12277,19.98517,20.10437,22.46067,20.42577,22.62217,20.11937,22.45317,20.72477,21.93427
SPLUS-s25s65,Calibration_iDR5_3_Main,19.7778,19.1267,19.1265,19.9889,20.1081,22.4644,20.4295,22.6259,20.1231,22.4569,20.7285,21.938
SPLUS-s25s66,Calibration_XPSP_GAIA3,19.80463,19.16363,19.16893,20.05153,20.15253,22.52193,20.48283,22.67063,20.17323,22.48093,20.75703,21.92843
SPLUS-s25s66,Calibration_iDR5_3_Main,19.8043,19.1633,19.1686,20.0512,20.1522,22.5216,20.4825,22.6703,20.1729,22.4806,20.7567,21.9281
SPLUS-s25s67,Calibration_XPSP_GAIA3,19.75153,19.11813,19.10693,19.96703,20.06983,22.44143,20.40233,22.62203,20.12833,22.45943,20.73813,21.94283
SPLUS-s25s67,Calibration_iDR5_3_Main,19.7539,19.1205,19.1093,19.9694,20.0722,22.4438,20.4047,22.6244,20.1307,22.4618,20.7405,21.9452
SPLUS-s25s68,Calibration_XPSP_GAIA3,19.6445,19.0372,19.0633,19.9246,20.0298,22.4274,20.3927,22.5956,20.1011,22.4216,20.7108,21.8807
SPLUS-s25s68,Calibration_iDR5_3_Main,19.6495,19.0422,19.0683,19.9296,20.0348,22.4324,20.3977,22.6006,20.1061,22.4266,20.7158,21.8857
SPLUS-s25s69,Calibration_XPSP_GAIA3,19.688,19.0909,19.1191,19.9845,20.0836,22.4558,20.4163,22.6231,20.1211,22.4365,20.7311,21.8678
SPLUS-s25s69,Calibration_iDR5_3_Main,19.6916,19.0945,19.1227,19.9881,20.0872,22.4594,20.4199,22.6267,20.1247,22.4401,20.7347,21.8714
SPLUS-s25s70,Calibration_XPSP_GAIA3,19.7414,19.1109,19.0968,19.9671,20.0823,22.4429,20.4012,22.6177,20.1209,22.4401,20.7322,21.8848
SPLUS-s25s70,Calibration_iDR5_3_Main,19.7447,19.1142,19.1001,19.9704,20.0856,22.4462,20.4045,22.621,20.1242,22.4434,20.7355,21.8881
SPLUS-s25s71,Calibration_XPSP_GAIA3,19.72923,19.09373,19.09323,19.95883,20.06813,22.43543,20.39863,22.61313,20.11543,22.44443,20.71983,21.91073
SPLUS-s25s71,Calibration_iDR5_3_Main,19.7331,19.0976,19.0971,19.9627,20.072,22.4393,20.4025,22.617,20.1193,22.4483,20.7237,21.9146
SPLUS-s25s72,Calibration_XPSP_GAIA3,19.7766,19.1087,19.1,19.9683,20.0748,22.4471,20.4097,22.6201,20.1175,22.4526,20.7329,21.92
SPLUS-s25s72,Calibration_iDR5_3_Main,19.7802,19.1123,19.1036,19.9719,20.0784,22.4507,20.4133,22.6237,20.1211,22.4562,20.7365,21.9236
SPLUS-s25s73,Calibration_XPSP_GAIA3,19.73013,19.08393,19.09653,19.94963,20.05333,22.42543,20.39563,22.58923,20.08783,22.41563,20.70593,21.88413
SPLUS-s25s73,Calibration_iDR5_3_Main,19.7378,19.0916,19.1042,19.9573,20.061,22.4331,20.4033,22.5969,20.0955,22.4233,20.7136,21.8918
SPLUS-s25s74,Calibration_XPSP_GAIA3,19.78393,19.14263,19.16373,20.03063,20.14563,22.50723,20.46563,22.66413,20.16003,22.47713,20.75463,21.92143
SPLUS-s25s74,Calibration_iDR5_3_Main,19.7861,19.1448,19.1659,20.0328,20.1478,22.5094,20.4678,22.6663,20.1622,22.4793,20.7568,21.9236
SPLUS-s25s75,Calibration_XPSP_GAIA3,19.76713,19.11393,19.11923,19.97253,20.08763,22.45603,20.41723,22.62063,20.12053,22.43383,20.72823,21.86923
SPLUS-s25s75,Calibration_iDR5_3_Main,19.7706,19.1174,19.1227,19.976,20.0911,22.4595,20.4207,22.6241,20.124,22.4373,20.7317,21.8727
SPLUS-s25s76,Calibration_XPSP_GAIA3,19.66063,19.01463,19.02513,19.88483,20.00893,22.39453,20.36563,22.55573,20.03073,22.40543,20.69863,21.84233
SPLUS-s25s76,Calibration_iDR5_3_Main,19.6635,19.0175,19.028,19.8877,20.0118,22.3974,20.3685,22.5586,20.0336,22.4083,20.7015,21.8452
SPLUS-s26s01,Calibration_XPSP_GAIA3,19.7536,19.0857,19.0912,19.9532,20.068,22.4406,20.4041,22.6102,20.104,22.4262,20.7173,21.8699
SPLUS-s26s01,Calibration_iDR5_3_Main,19.7567,19.0888,19.0943,19.9563,20.0711,22.4437,20.4072,22.6133,20.1071,22.4293,20.7204,21.873
SPLUS-s26s02,Calibration_XPSP_GAIA3,19.7416,19.1108,19.113,19.9797,20.0778,22.4391,20.4057,22.6164,20.1195,22.4452,20.7304,21.9039
SPLUS-s26s02,Calibration_iDR5_3_Main,19.7439,19.1131,19.1153,19.982,20.0801,22.4414,20.408,22.6187,20.1218,22.4475,20.7327,21.9062
SPLUS-s26s03,Calibration_XPSP_GAIA3,19.73233,19.07703,19.11623,19.97493,20.06863,22.44603,20.40713,22.61343,20.11843,22.43713,20.73163,21.89103
SPLUS-s26s03,Calibration_iDR5_3_Main,19.7352,19.0799,19.1191,19.9778,20.0715,22.4489,20.41,22.6163,20.1213,22.44,20.7345,21.8939
SPLUS-s26s04,Calibration_XPSP_GAIA3,19.74233,19.09623,19.08193,19.94383,20.04283,22.41253,20.37763,22.59883,20.09843,22.42853,20.71603,21.87753
SPLUS-s26s04,Calibration_iDR5_3_Main,19.742,19.0959,19.0816,19.9435,20.0425,22.4122,20.3773,22.5985,20.0981,22.4282,20.7157,21.8772
SPLUS-s26s05,Calibration_XPSP_GAIA3,19.77847,19.13497,19.11817,19.98897,20.09787,22.46947,20.42987,22.62707,20.12737,22.45217,20.73027,21.92517
SPLUS-s26s05,Calibration_iDR5_3_Main,19.7809,19.1374,19.1206,19.9914,20.1003,22.4719,20.4323,22.6295,20.1298,22.4546,20.7327,21.9276
SPLUS-s26s06,Calibration_iDR5_3_Main,19.7539,19.1068,19.1104,19.9612,20.0756,22.4417,20.407,22.6198,20.1154,22.4518,20.7336,21.9278
SPLUS-s26s07,Calibration_XPSP_GAIA3,20.73413,20.13663,20.16143,21.04193,21.16623,23.50523,21.45333,23.59733,21.08293,23.37073,21.63673,22.82003
SPLUS-s26s07,Calibration_XPSP,20.73787,20.13747,20.16227,21.04277,21.16707,23.50607,21.45417,23.59817,21.08377,23.37157,21.63757,22.82087
SPLUS-s26s07,Calibration_iDR5_3_Main,20.736,20.1385,20.1633,21.0438,21.1681,23.5071,21.4552,23.5992,21.0848,23.3726,21.6386,22.8219
SPLUS-s26s08,Calibration_XPSP_GAIA3,20.7528,20.1367,20.1688,21.0638,21.2076,23.5393,21.4797,23.5991,21.0743,23.3495,21.6181,22.761
SPLUS-s26s08,Calibration_XPSP,20.75757,20.13867,20.17077,21.06577,21.20957,23.54127,21.48167,23.60107,21.07627,23.35147,21.62007,22.76297
SPLUS-s26s08,Calibration_iDR5_3_Main,20.7596,20.1435,20.1756,21.0706,21.2144,23.5461,21.4865,23.6059,21.0811,23.3563,21.6249,22.7678
SPLUS-s26s09,Calibration_XPSP_GAIA3,20.849,20.1898,20.2089,21.0992,21.2353,23.5518,21.4801,23.6057,21.0497,23.3494,21.6238,22.7645
SPLUS-s26s09,Calibration_XPSP,20.85213,20.19143,20.21053,21.10083,21.23693,23.55343,21.48173,23.60733,21.05133,23.35103,21.62543,22.76613
SPLUS-s26s09,Calibration_iDR5_3_Main,20.8532,20.194,20.2131,21.1034,21.2395,23.556,21.4843,23.6099,21.0539,23.3536,21.628,22.7687
SPLUS-s26s10,Calibration_XPSP_GAIA3,20.74487,20.14417,20.16677,21.05837,21.19287,23.52387,21.47097,23.59037,21.07557,23.34757,21.61697,22.78587
SPLUS-s26s10,Calibration_XPSP,20.74787,20.14557,20.16817,21.05977,21.19427,23.52527,21.47237,23.59177,21.07697,23.34897,21.61837,22.78727
SPLUS-s26s10,Calibration_iDR5_3_Main,20.7509,20.1502,20.1728,21.0644,21.1989,23.5299,21.477,23.5964,21.0816,23.3536,21.623,22.7919
SPLUS-s26s11,Calibration_XPSP_GAIA3,20.8483,20.2059,20.1919,21.1008,21.2357,23.5595,21.5031,23.6058,21.0811,23.367,21.6304,22.8301
SPLUS-s26s11,Calibration_XPSP,20.8536,20.2076,20.1936,21.1025,21.2374,23.5612,21.5048,23.6075,21.0828,23.3687,21.6321,22.8318
SPLUS-s26s11,Calibration_iDR5_3_Main,20.8518,20.2094,20.1954,21.1043,21.2392,23.563,21.5066,23.6093,21.0846,23.3705,21.6339,22.8336
SPLUS-s26s12,Calibration_iDR5_3_Main,20.7947,20.17,20.1664,21.0345,21.1405,23.4707,21.4177,23.5953,21.0812,23.3739,21.6344,22.826
SPLUS-s26s13,Calibration_XPSP_GAIA3,20.84217,20.19997,20.20537,21.12867,21.26947,23.58347,21.53107,23.60677,21.07907,23.35937,21.63697,22.79577
SPLUS-s26s13,Calibration_XPSP,20.84477,20.20157,20.20697,21.13027,21.27107,23.58507,21.53267,23.60837,21.08067,23.36097,21.63857,22.79737
SPLUS-s26s13,Calibration_iDR5_3_Main,20.8457,20.2035,20.2089,21.1322,21.273,23.587,21.5346,23.6103,21.0826,23.3629,21.6405,22.7993
SPLUS-s26s14,Calibration_XPSP_GAIA3,20.84147,20.19717,20.19877,21.10547,21.23557,23.55627,21.51137,23.59457,21.07677,23.35097,21.62797,22.79447
SPLUS-s26s14,Calibration_XPSP,20.84133,20.19883,20.20043,21.10713,21.23723,23.55793,21.51303,23.59623,21.07843,23.35263,21.62963,22.79613
SPLUS-s26s14,Calibration_iDR5_3_Main,20.8451,20.2008,20.2024,21.1091,21.2392,23.5599,21.515,23.5982,21.0804,23.3546,21.6316,22.7981
SPLUS-s26s15,Calibration_iDR5_3_Main,20.8284,20.2014,20.1946,21.0878,21.1986,23.5256,21.473,23.5966,21.0809,23.3619,21.634,22.7904
SPLUS-s26s16,Calibration_iDR5_3_Main,20.8373,20.176,20.1794,21.0502,21.1607,23.4847,21.441,23.5702,21.0564,23.337,21.6141,22.761
SPLUS-s26s17,Calibration_iDR5_3_Main,20.7539,20.1343,20.1613,21.039,21.1593,23.4925,21.4429,23.5826,21.0689,23.3515,21.6337,22.7723
SPLUS-s26s18,Calibration_iDR5_3_Main,20.8185,20.1659,20.159,21.0406,21.1539,23.4798,21.4311,23.5689,21.0554,23.3448,21.6185,22.7782
SPLUS-s26s19,Calibration_iDR5_3_Main,20.8014,20.1532,20.146,21.0316,21.148,23.4837,21.4376,23.5715,21.0539,23.3452,21.6262,22.7679
SPLUS-s26s20,Calibration_iDR5_3_Main,20.8246,20.1691,20.1619,21.0338,21.132,23.4576,21.4002,23.5625,21.0507,23.3433,21.6212,22.7707
SPLUS-s26s21,Calibration_iDR5_3_Main,20.8602,20.2026,20.2071,21.0744,21.1867,23.5147,21.4647,23.5925,21.0726,23.359,21.6327,22.8045
SPLUS-s26s22,Calibration_iDR5_3_Main,20.8668,20.2102,20.2064,21.0892,21.2067,23.5308,21.4796,23.5938,21.0724,23.3489,21.6276,22.7738
SPLUS-s26s23,Calibration_iDR5_3_Main,20.8462,20.2022,20.2002,21.0828,21.1967,23.5249,21.4733,23.5925,21.0771,23.3565,21.6344,22.7852
SPLUS-s26s24,Calibration_XPSP_GAIA3,20.1168,19.4763,19.5054,20.4822,20.6299,22.9058,20.8333,22.8172,20.3105,22.601,20.8448,22.0441
SPLUS-s26s24,Calibration_XPSP,20.11453,19.47853,19.50763,20.48443,20.63213,22.90803,20.83553,22.81943,20.31273,22.60323,20.84703,22.04633
SPLUS-s26s24,Calibration_iDR5_3_Main,20.1217,19.4812,19.5103,20.4871,20.6348,22.9107,20.8382,22.8221,20.3154,22.6059,20.8497,22.049
SPLUS-s26s25,Calibration_iDR5_3_Main,20.8581,20.1967,20.2211,21.0918,21.2094,23.5329,21.4844,23.5992,21.0757,23.3599,21.632,22.8046
SPLUS-s26s26,Calibration_XPSP_GAIA3,20.0813,19.441,19.4657,20.4427,20.69,22.8867,20.8374,22.799,20.2969,22.574,20.8268,22.0071
SPLUS-s26s26,Calibration_XPSP,20.0801,19.4432,19.4679,20.4449,20.6922,22.8889,20.8396,22.8012,20.2991,22.5762,20.829,22.0093
SPLUS-s26s26,Calibration_iDR5_3_Main,20.085,19.4447,19.4694,20.4464,20.6937,22.8904,20.8411,22.8027,20.3006,22.5777,20.8305,22.0108
SPLUS-s26s27,Calibration_iDR5_3_Main,20.784,20.1449,20.1545,21.0155,21.1245,23.4568,21.4091,23.5722,21.0598,23.3547,21.6321,22.7918
SPLUS-s26s28,Calibration_iDR5_3_Main,20.7729,20.1187,20.1345,21.0113,21.1345,23.4724,21.4332,23.562,21.0534,23.3389,21.6211,22.7691
SPLUS-s26s29,Calibration_iDR5_3_Main,20.8432,20.1889,20.2033,21.0732,21.1885,23.5121,21.4658,23.5915,21.074,23.3578,21.6335,22.7922
SPLUS-s26s30,Calibration_iDR5_3_Main,20.8425,20.1764,20.1904,21.06,21.1846,23.5102,21.4665,23.5913,21.068,23.3567,21.6278,22.8024
SPLUS-s26s31,Calibration_iDR5_3_Main,20.8341,20.1722,20.1734,21.0448,21.1685,23.5009,21.4548,23.5811,21.0665,23.3508,21.6264,22.7892
SPLUS-s26s32,Calibration_iDR5_3_Main,19.7267,19.071,19.0665,19.901,20.0087,22.3857,20.3562,22.5634,20.0626,22.3753,20.6729,21.798
SPLUS-s26s33,Calibration_iDR5_3_Main,20.8534,20.1991,20.2061,21.0672,21.1874,23.5141,21.4667,23.5949,21.0717,23.3512,21.6283,22.7755
SPLUS-s26s34,Calibration_XPSP_GAIA3,20.9436,20.2803,20.3012,21.1987,21.3249,23.6046,21.5474,23.6299,21.1083,23.3686,21.6464,22.786
SPLUS-s26s34,Calibration_XPSP,20.93897,20.28227,20.30317,21.20067,21.32687,23.60657,21.54937,23.63187,21.11027,23.37057,21.64837,22.78797
SPLUS-s26s34,Calibration_iDR5_3_Main,20.948,20.2847,20.3056,21.2031,21.3293,23.609,21.5518,23.6343,21.1127,23.373,21.6508,22.7904
SPLUS-s26s35,Calibration_XPSP_GAIA3,20.91213,20.24823,20.26263,21.15733,21.28823,23.58063,21.53873,23.61543,21.10593,23.36993,21.64873,22.81583
SPLUS-s26s35,Calibration_XPSP,20.9097,20.2504,20.2648,21.1595,21.2904,23.5828,21.5409,23.6176,21.1081,23.3721,21.6509,22.818
SPLUS-s26s35,Calibration_iDR5_3_Main,20.9179,20.254,20.2684,21.1631,21.294,23.5864,21.5445,23.6212,21.1117,23.3757,21.6545,22.8216
SPLUS-s26s36,Calibration_XPSP_GAIA3,20.83813,20.19353,20.19573,21.05593,21.16073,23.48643,21.43653,23.58293,21.07233,23.35833,21.62653,22.80313
SPLUS-s26s36,Calibration_XPSP,20.83283,20.19573,20.19793,21.05813,21.16293,23.48863,21.43873,23.58513,21.07453,23.36053,21.62873,22.80533
SPLUS-s26s36,Calibration_iDR5_3_Main,20.8444,20.1998,20.202,21.0622,21.167,23.4927,21.4428,23.5892,21.0786,23.3646,21.6328,22.8094
