iDR5_Field_Name,Field,NAME,CALIB,ZP_U,ZP_F378,ZP_F395,ZP_F410,ZP_F430,ZP_G,ZP_F515,ZP_R,ZP_F660,ZP_I,ZP_F861,ZP_Z
STRIPE82-0015,STRIPE82-0015,STRIPE82_0015,Calibration_iDR5_3_Main,20.0028,19.4074,19.4934,20.5299,20.7222,22.9354,20.8464,22.7844,20.2731,22.5593,20.8233,22.0002
STRIPE82_0016,STRIPE82-0016,STRIPE82_0016,Calibration_iDR5_3_Main,20.901,20.2664,20.308,21.2076,21.356,23.6607,21.6048,23.657,21.1252,23.4009,21.6721,22.8582
STRIPE82_0017,STRIPE82-0017,STRIPE82_0017,Calibration_iDR5_3_Main,20.6975,20.1178,20.1904,21.107,21.2727,23.5559,21.5177,23.6303,21.0908,23.3247,21.6056,22.7951
STRIPE82_0018,STRIPE82-0018,STRIPE82_0018,Calibration_iDR5_3_Main,20.9131,20.2844,20.333,21.2257,21.3793,23.6752,21.618,23.6687,21.1385,23.4095,21.6807,22.8486
STRIPE82-0019,STRIPE82-0019,STRIPE82_0019,Calibration_iDR5_3_Main,19.9954,19.4077,19.4983,20.524,20.7094,22.9256,20.8472,22.7912,20.2723,22.5606,20.8257,21.982
STRIPE82_0020,STRIPE82-0020,STRIPE82_0020,Calibration_iDR5_3_Main,20.824,20.0317,20.3242,21.214,21.3613,23.6537,21.5981,23.6557,21.1313,23.4062,21.6734,22.8515
STRIPE82-0021,STRIPE82-0021,STRIPE82_0021,Calibration_iDR5_3_Main,19.9861,19.3861,19.4936,20.5224,20.7178,22.9193,20.8324,22.7774,20.2638,22.5496,20.8201,22.0025
STRIPE82-0022,STRIPE82-0022,STRIPE82_0022,Calibration_iDR5_3_Main,20.0,19.4118,19.5147,20.5357,20.7305,22.9486,20.8575,22.8045,20.2896,22.5704,20.8358,22.002
STRIPE82-0023,STRIPE82-0023,STRIPE82_0023,Calibration_iDR5_3_Main,19.989,19.4036,19.4911,20.5163,20.7059,22.9243,20.8316,22.7817,20.2647,22.5608,20.822,22.0157
STRIPE82-0024,STRIPE82-0024,STRIPE82_0024,Calibration_iDR5_3_Main,20.0012,19.4025,19.4959,20.5276,20.7173,22.9322,20.8412,22.7912,20.2767,22.574,20.834,22.0285
STRIPE82_0025,STRIPE82-0025,STRIPE82_0025,Calibration_iDR5_3_Main,20.9026,20.1698,20.025,20.9632,21.301,23.681,21.6229,23.6759,21.141,23.417,21.6851,22.8412
STRIPE82_0026,STRIPE82-0026,STRIPE82_0026,Calibration_iDR5_3_Main,20.9312,20.2662,20.3055,21.2307,21.3722,23.6765,21.6174,23.6727,21.1385,23.4153,21.6832,22.848
STRIPE82-0027,STRIPE82-0027,STRIPE82_0027,Calibration_iDR5_3_Main,20.0033,19.4148,19.5063,20.5393,20.7186,22.934,20.8391,22.7824,20.2702,22.5632,20.8281,22.0118
STRIPE82-0028,STRIPE82-0028,STRIPE82_0028,Calibration_iDR5_3_Main,19.9661,19.3644,19.4365,20.4905,20.6786,22.9015,20.8167,22.7748,20.2592,22.5469,20.8127,21.9791
STRIPE82_0029,STRIPE82-0029,STRIPE82_0029,Calibration_iDR5_3_Main,20.9368,20.2964,20.3124,21.236,21.376,23.6774,21.6154,23.6744,21.14,23.4152,21.6831,22.8474
STRIPE82-0030,STRIPE82-0030,STRIPE82_0030,Calibration_iDR5_3_Main,19.994,19.3859,19.4733,20.5051,20.7033,22.9291,20.8261,22.7839,20.2618,22.5528,20.8172,21.9727
STRIPE82-0031,STRIPE82-0031,STRIPE82_0031,Calibration_iDR5_3_Main,20.0391,19.4293,19.5239,20.5534,20.7484,22.9455,20.8546,22.7994,20.293,22.5783,20.8413,22.0256
STRIPE82_0032,STRIPE82-0032,STRIPE82_0032,Calibration_iDR5_3_Main,20.8131,19.884,20.3002,21.2107,21.3509,23.3193,21.444,23.5572,21.1284,23.415,21.6754,22.876
STRIPE82-0033,STRIPE82-0033,STRIPE82_0033,Calibration_iDR5_3_Main,20.0239,19.4186,19.5214,20.5465,20.7391,22.9362,20.848,22.7955,20.2856,22.5766,20.8386,22.0202
STRIPE82-0034,STRIPE82-0034,STRIPE82_0034,Calibration_iDR5_3_Main,20.0009,19.4096,19.5121,20.5314,20.7209,22.9258,20.8425,22.7902,20.2847,22.5563,20.8333,21.9606
STRIPE82-0035,STRIPE82-0035,STRIPE82_0035,Calibration_iDR5_3_Main,20.0147,19.4101,19.515,21.1082,21.2579,22.928,21.5126,22.798,21.0777,22.5853,21.629,22.0756
STRIPE82-0036,STRIPE82-0036,STRIPE82_0036,Calibration_iDR5_3_Main,19.7541,19.2327,19.1243,19.8397,20.4285,22.7938,20.5525,22.5974,19.9423,22.285,20.3591,21.677
STRIPE82-0037,STRIPE82-0037,STRIPE82_0037,Calibration_iDR5_3_Main,20.016,19.4228,19.5178,20.5417,20.7272,22.9275,20.8389,22.7836,20.2726,22.561,20.8296,22.0355
STRIPE82-0038,STRIPE82-0038,STRIPE82_0038,Calibration_iDR5_3_Main,19.9457,19.2453,19.4267,20.4843,20.6069,22.8783,20.7257,22.7411,20.2525,22.4782,20.7886,21.9261
STRIPE82-0039,STRIPE82-0039,STRIPE82_0039,Calibration_iDR5_3_Main,20.0128,19.4196,19.5218,20.5525,20.7488,22.9387,20.8513,22.7973,20.2824,22.57,20.8421,22.0015
STRIPE82-0040,STRIPE82-0040,STRIPE82_0040,Calibration_iDR5_3_Main,19.9849,19.408,19.5141,20.5484,20.7379,22.9402,20.8544,22.7987,20.284,22.5749,20.8378,22.0196
STRIPE82_0041,STRIPE82-0041,STRIPE82_0041,Calibration_iDR5_3_Main,20.7051,20.1243,20.195,21.1169,21.2894,23.6049,21.5502,23.6367,21.1224,23.3894,21.6699,22.8179
STRIPE82-0042,STRIPE82-0042,STRIPE82_0042,Calibration_iDR5_3_Main,20.0095,19.4117,19.5245,20.5412,20.7414,22.9433,20.8548,22.8005,20.2816,22.5751,20.8341,22.0142
STRIPE82_0043,STRIPE82-0043,STRIPE82_0043,Calibration_iDR5_3_Main,20.9035,20.2628,20.3137,21.205,21.3543,23.6566,21.5965,23.6657,21.1353,23.4218,21.679,22.8908
STRIPE82-0044,STRIPE82-0044,STRIPE82_0044,Calibration_iDR5_3_Main,19.9211,19.3189,19.4244,20.4461,20.6482,22.913,20.8,22.7857,20.254,22.5693,20.8077,22.0115
STRIPE82-0045,STRIPE82-0045,STRIPE82_0045,Calibration_iDR5_3_Main,20.0053,19.4172,19.516,20.5428,20.7275,22.9328,20.8393,22.7843,20.2704,22.5693,20.8308,22.0243
STRIPE82-0046,STRIPE82-0046,STRIPE82_0046,Calibration_iDR5_3_Main,20.0002,19.3945,19.488,20.5227,20.7169,22.9283,20.8356,22.7955,20.2505,22.5727,20.8204,22.0224
STRIPE82-0047,STRIPE82-0047,STRIPE82_0047,Calibration_iDR5_3_Main,19.8889,19.3239,19.4404,20.5128,20.7054,22.8353,20.8412,22.6773,20.2745,22.432,20.8351,21.8876
STRIPE82_0048,STRIPE82-0048,STRIPE82_0048,Calibration_iDR5_3_Main,20.9079,20.2723,20.3191,21.2199,21.3692,23.6676,21.6024,23.6583,21.1312,23.4077,21.6761,22.8578
STRIPE82_0049,STRIPE82-0049,STRIPE82_0049,Calibration_iDR5_3_Main,20.9202,20.2827,20.3281,21.2281,21.3755,23.6731,21.6097,23.6699,21.1376,23.4144,21.6776,22.874
STRIPE82-0050,STRIPE82-0050,STRIPE82_0050,Calibration_iDR5_3_Main,19.9606,19.3561,19.4542,20.4824,20.6797,22.9222,20.8201,22.787,20.2686,22.5537,20.8319,21.9579
STRIPE82-0051,STRIPE82-0051,STRIPE82_0051,Calibration_iDR5_3_Main,20.004,19.4151,19.4945,20.535,20.725,22.9274,20.8418,22.7962,20.2765,22.5656,20.8353,22.0082
STRIPE82-0052,STRIPE82-0052,STRIPE82_0052,Calibration_iDR5_3_Main,19.9892,19.3956,19.4833,20.5164,20.7144,22.9373,20.8441,22.7975,20.2868,22.5685,20.8291,21.9946
STRIPE82-0053,STRIPE82-0053,STRIPE82_0053,Calibration_iDR5_3_Main,19.9881,19.3866,19.4944,20.5238,20.7177,22.9215,20.834,22.7772,20.2677,22.5594,20.8288,22.0053
STRIPE82_0054,STRIPE82-0054,STRIPE82_0054,Calibration_iDR5_3_Main,20.9333,20.2807,20.3361,21.2298,21.378,23.6788,21.6167,23.6838,21.1591,23.431,21.6997,22.8758
STRIPE82_0055,STRIPE82-0055,STRIPE82_0055,Calibration_iDR5_3_Main,20.9177,20.2904,20.3286,21.2362,21.3945,23.6876,21.6284,23.6689,21.1451,23.4085,21.6843,22.8691
STRIPE82_0056,STRIPE82-0056,STRIPE82_0056,Calibration_iDR5_3_Main,20.918,20.2791,20.3158,21.2213,21.3683,23.6746,21.6161,23.6852,21.1562,23.4324,21.6971,22.8876
STRIPE82-0057,STRIPE82-0057,STRIPE82_0057,Calibration_iDR5_3_Main,20.0203,19.429,19.5208,20.5492,20.7367,22.9416,20.8543,22.7965,20.279,22.5741,20.8377,22.0176
STRIPE82-0058,STRIPE82-0058,STRIPE82_0058,Calibration_iDR5_3_Main,19.997,19.3727,19.2355,20.5028,20.7126,22.9354,20.8313,22.7919,20.267,22.5584,20.8326,21.9485
STRIPE82-0059,STRIPE82-0059,STRIPE82_0059,Calibration_iDR5_3_Main,20.0116,19.3999,19.5107,20.5139,20.7209,22.933,20.8424,22.7981,20.2804,22.5847,20.8355,22.0472
STRIPE82-0060,STRIPE82-0060,STRIPE82_0060,Calibration_iDR5_3_Main,19.9127,19.2917,19.3821,20.4086,20.6173,22.8977,20.7889,22.7699,20.2441,22.5339,20.8151,21.9471
STRIPE82_0061,STRIPE82-0061,STRIPE82_0061,Calibration_iDR5_3_Main,20.9314,20.2825,20.3395,21.229,21.3815,23.6855,21.6184,23.6917,21.1569,23.4361,21.7029,22.8907
STRIPE82-0062,STRIPE82-0062,STRIPE82_0062,Calibration_iDR5_3_Main,19.9666,19.3437,19.41,20.5405,20.738,22.8026,20.8514,22.7197,20.285,22.4555,20.8202,21.8472
STRIPE82-0063,STRIPE82-0063,STRIPE82_0063,Calibration_iDR5_3_Main,19.9894,19.4011,19.498,20.5288,20.7189,22.9308,20.8364,22.7857,20.268,22.5635,20.8248,22.0141
STRIPE82_0064,STRIPE82-0064,STRIPE82_0064,Calibration_iDR5_3_Main,20.758,20.1386,20.2019,21.1289,21.2891,23.6202,21.5602,23.6464,21.1261,23.4022,21.6838,22.8379
STRIPE82_0065,STRIPE82-0065,STRIPE82_0065,Calibration_iDR5_3_Main,20.8727,20.2578,20.3058,21.212,21.3635,23.6686,21.6028,23.6747,21.1448,23.4172,21.6943,22.8529
STRIPE82-0066,STRIPE82-0066,STRIPE82_0066,Calibration_iDR5_3_Main,20.0039,19.418,19.4942,20.5456,20.7017,22.9504,20.8361,22.8008,20.224,22.5787,20.7855,22.0211
STRIPE82_0067,STRIPE82-0067,STRIPE82_0067,Calibration_iDR5_3_Main,20.8759,20.2508,20.3092,21.2119,21.366,23.6736,21.6104,23.6774,21.1451,23.4189,21.6947,22.8488
STRIPE82-0068,STRIPE82-0068,STRIPE82_0068,Calibration_iDR5_3_Main,19.9405,19.3256,19.4177,20.4555,20.6563,22.9155,20.8007,22.7733,20.2507,22.5499,20.8133,21.9783
STRIPE82-0069,STRIPE82-0069,STRIPE82_0069,Calibration_iDR5_3_Main,20.0094,19.3995,19.4963,20.5407,20.7293,22.9405,20.8406,22.7878,20.2743,22.566,20.8298,22.0155
STRIPE82_0070,STRIPE82-0070,STRIPE82_0070,Calibration_iDR5_3_Main,20.7306,20.1585,20.2386,21.1508,21.3039,23.6298,21.5713,23.6595,21.1423,23.4204,21.6909,22.865
STRIPE82_0071,STRIPE82-0071,STRIPE82_0071,Calibration_iDR5_3_Main,20.8872,20.2616,20.2916,21.2039,21.3427,23.6531,21.5879,23.6743,21.1422,23.4286,21.6908,22.8825
STRIPE82_0072,STRIPE82-0072,STRIPE82_0072,Calibration_iDR5_3_Main,20.8311,20.2238,20.2662,21.1708,21.315,23.6286,21.5664,23.6557,21.1297,23.4056,21.6819,22.8369
STRIPE82_0073,STRIPE82-0073,STRIPE82_0073,Calibration_iDR5_3_Main,20.8688,20.2593,20.2971,21.1969,21.3409,23.6449,21.5807,23.669,21.1344,23.4221,21.6866,22.8648
STRIPE82-0074,STRIPE82-0074,STRIPE82_0074,Calibration_iDR5_3_Main,19.9689,19.3692,19.4613,20.4882,20.6965,22.9283,20.836,22.7934,20.2765,22.5818,20.8351,22.0382
STRIPE82_0075,STRIPE82-0075,STRIPE82_0075,Calibration_iDR5_3_Main,20.8941,20.2547,20.2976,21.2031,21.3476,23.6573,21.5925,23.6697,21.1359,23.4033,21.6846,22.8197
STRIPE82_0076,STRIPE82-0076,STRIPE82_0076,Calibration_iDR5_3_Main,20.6819,20.131,20.1886,21.1208,21.2825,23.6176,21.5518,23.6428,21.1234,23.3975,21.6776,22.8387
STRIPE82-0077,STRIPE82-0077,STRIPE82_0077,Calibration_iDR5_3_Main,19.9834,19.3791,19.4848,20.522,20.7159,22.9337,20.8437,22.7822,20.262,22.5478,20.8166,21.9719
STRIPE82-0078,STRIPE82-0078,STRIPE82_0078,Calibration_iDR5_3_Main,19.9869,19.4,19.5067,20.5437,20.7344,22.9447,20.8525,22.8002,20.2844,22.5787,20.8438,22.0183
STRIPE82-0079,STRIPE82-0079,STRIPE82_0079,Calibration_iDR5_3_Main,20.0092,20.0293,20.0516,21.0147,21.149,22.9321,21.3965,22.7868,21.0363,22.5665,21.627,22.023
STRIPE82-0080,STRIPE82-0080,STRIPE82_0080,Calibration_iDR5_3_Main,19.9402,20.0281,20.0629,21.0129,21.1583,22.9239,21.4235,22.7253,21.0494,22.5454,21.6305,21.9739
STRIPE82-0081,STRIPE82-0081,STRIPE82_0081,Calibration_iDR5_3_Main,19.9879,19.4014,19.5018,20.5335,20.7256,22.9339,20.8381,22.7831,21.069,22.5642,21.6327,22.0212
STRIPE82-0082,STRIPE82-0082,STRIPE82_0082,Calibration_iDR5_3_Main,19.9852,20.1161,20.1701,21.1238,21.2823,22.9456,21.5602,22.7986,21.0884,22.5822,21.6432,22.0458
STRIPE82-0083,STRIPE82-0083,STRIPE82_0083,Calibration_iDR5_3_Main,20.0026,20.0999,20.1463,21.1089,21.2757,22.9485,21.5528,22.7963,21.09,22.5694,21.646,22.0314
STRIPE82_0084,STRIPE82-0084,STRIPE82_0084,Calibration_iDR5_3_Main,20.8696,20.2313,20.2852,21.1871,21.3356,23.6576,21.5829,23.654,21.1233,23.4001,21.6738,22.838
STRIPE82-0085,STRIPE82-0085,STRIPE82_0085,Calibration_iDR5_3_Main,20.0133,19.3903,19.5012,20.5304,20.7324,22.9555,20.8467,22.7911,20.2691,22.565,20.8237,22.0071
