,RA_ICRS,DE_ICRS,source_id,SPLUS_F378_mod,SPLUS_F395_mod,SPLUS_F410_mod,SPLUS_F430_mod,SPLUS_G_mod,SPLUS_F515_mod,SPLUS_R_mod,SPLUS_F660_mod,SPLUS_I_mod,SPLUS_F861_mod,SPLUS_Z_mod
0,359.61985446101,-1.53007870097,2449500598590316928,19.30325442402542,18.86995078532238,18.283768926725024,18.03707524542454,17.405024389805583,17.383981535273428,16.3997879066576,16.26143962381635,16.02287717837458,15.882811856621522,15.82425635612919
1,0.21570561118,-1.53244979867,2449511421907996544,14.843239777647575,14.764331358322956,14.373045460823484,14.326857182773416,14.044706954809008,13.903490257777385,13.652435797782111,13.625541214906711,13.535376170784751,13.519262214839948,13.500882519304717
2,0.12547165715,-1.52392602502,2449514548644167680,15.848282392172472,15.815210529246961,15.259781000456634,15.2117339999973,14.87600484693575,14.712145472200739,14.42427373015861,14.383122710564258,14.284892042782225,14.262689460531796,14.237618743704779
3,0.14125040078,-1.5171775482,2449514583003906176,18.56426795428103,18.394010947413953,17.790987773565952,17.762262203921416,17.325851942543856,17.166700727353238,16.779556119011083,16.732447833133797,16.57126483146444,16.50558589136636,16.49223389046967
4,359.87460901471,-1.48871482064,2449521901628138240,,20.16687868462079,20.57916361895061,21.824602721703634,19.388193509720942,19.15156122857271,17.912585393740834,17.455585856396674,16.525510359066722,16.071808572065088,15.912914901994363
5,359.71407802104,-1.53851402434,2449523069859242624,19.157412443944658,18.640573250523367,18.279831569362536,18.265711681541084,17.85506648397591,17.608331378170085,17.259034241970433,17.187760284899603,17.023214029478943,16.943339167779506,16.90075290668066
6,359.75427884781,-1.48017413419,2449523722694270976,17.637445668232253,17.57549917338651,17.09411591194317,17.03786927522193,16.718562570755047,16.549282376359407,16.297610201564474,16.276562483942193,16.172084231032805,16.149362409867003,16.12128194686354
7,359.71112164237,-1.44742599626,2449524822205898112,19.54956519855599,19.719257921947126,18.260162610435835,18.078935984142724,17.417453440907018,17.282682241407507,16.51017418031659,16.385862800002776,16.214395411423418,16.112392382052,16.071925084707992
8,359.8849484652,-1.42969427825,2449525676903368576,13.445102363767425,13.189378375803507,12.868719308597981,12.796768617311294,12.634241228854613,12.530739353930024,12.403356080844794,12.418655609488631,12.379663062543322,12.409662716554557,12.401442860269022
9,359.83812100098,-1.3590973867,2449527089948630144,17.058475848328506,16.83610869355075,16.087772277093713,15.984597549763201,15.368983896773592,15.203206146673317,14.641767296527895,14.553285403312778,14.421590439327012,14.354960720998825,14.322882950828664
10,0.032314278,-1.44516619644,2449527433546053248,16.068405192738318,15.949359836955715,15.453314057700972,15.393167281213117,15.052154810408503,14.89831796018678,14.603469684645866,14.55883756815296,14.461645792402855,14.435643949864378,14.413900138184793
11,0.02424842703,-1.43262346084,2449528017661605120,,27.230014813787413,19.48745878652415,19.17214979805106,18.454574684966396,18.393182236517553,17.46681086212856,17.367349884159843,17.126032827586464,17.022109481976706,16.972145516964737
12,359.96131521459,-1.44088637188,2449528292539511680,16.001730362348177,15.865459153736317,14.880511856551472,14.646564856866398,13.859790670184132,13.809321780430132,12.830112859024489,12.695518012479262,12.494666568284153,12.386262093122333,12.340185088285345
13,0.06139149226,-1.39066534359,2449529666929046144,18.210070316698754,17.959137114625996,17.206068104734136,17.118276462204925,16.671365535322884,16.532949381518698,16.06541006639113,15.982777482218289,15.866953383793636,15.81668269933538,15.795338328120557
14,0.14654459647,-1.3312425395,2449530182325150208,15.289541192589375,15.213260867472549,14.828946502851615,14.796111845136473,14.54371219103863,14.413453506663636,14.184965198323589,14.175398757676696,14.083065833068112,14.072598354022325,14.059341267944994
15,359.87500094601,-1.38603591245,2449531934671768192,18.296937823994718,17.957835483287674,17.209115015810546,16.987177339802393,16.323104778290038,16.233873771997303,15.477023197310992,15.369527032088335,15.20335854021453,15.123309652416673,15.07943863371603
16,0.60975413936,-1.52804472251,2449556089567873152,19.098978446858162,18.85192345059557,17.800339325952315,17.673458989455177,17.139979551882128,16.986285479639527,16.40852098001698,16.337448608362543,16.191614294271865,16.129435464349832,16.090589450464954
17,0.53547571257,-1.48776807401,2449557223439237376,16.802551953850276,16.81873331362734,16.40129194514602,16.391558743728076,16.07808234670771,15.90258836512691,15.667332692395696,15.628849260576196,15.536622578979639,15.520566695596834,15.49582502745087
18,0.63021515045,-1.28187703386,2449568871390555008,16.140529201902147,16.170525775265624,15.72648068915661,15.649898036269157,15.348683695941212,15.228518564473156,14.916527186480316,14.859353774848806,14.779848005432349,14.755714806101487,14.737455030263227
19,0.69481213345,-1.23410734571,2449570932974872704,20.756451505507208,20.663406916673317,19.545605572621476,19.727739060303456,18.515885672237054,18.313156593583038,17.152259836780395,16.87675593201437,16.45913095531713,16.200536740403614,16.127126178881902
20,0.66235763474,-1.23069691324,2449570967334610816,19.926420735719994,18.972345984516473,18.004968170116847,17.912157764541824,17.300496471866346,17.170590010190843,16.47835515679059,16.379101398055248,16.18724488612036,16.091495339854752,16.04341783852076
